disbursement_id,authorization_id,beneficiary_id,pillar_id,period,date,amount_paid,channel,disbursing_account,processed_by
DISB-000688,AUTH-000726,BEN-0064,Tech,2026-02,2026-02-19,11108,bank,001-278-450-8214x8628,PAY-004
DISB-000586,AUTH-000619,BEN-0054,Vocational,2025-01,2025-02-09,10042,mobile_money,9132721510,PAY-003
DISB-000240,AUTH-000256,BEN-0022,Scholarship,2026-02,2026-02-23,14753,mobile_money,+1-293-280-2620x6724,PAY-003
DISB-001240,AUTH-001309,BEN-0115,Plus,2025-01,2025-01-31,7919,bank,001-911-203-9240x5147,PAY-003
DISB-001333,AUTH-001404,BEN-0123,Tech,2025-06,2025-06-25,15245,mobile_money,(622)749-9982x79501,PAY-002
DISB-000545,AUTH-000576,BEN-0049,Scholarship,2025-04,2025-04-16,17838,bank,001-710-256-4814x9177,PAY-003
DISB-001132,AUTH-001194,BEN-0105,Scholarship,2025-06,2025-06-21,14830,bank,217-497-4973x5020,PAY-002
DISB-000482,AUTH-000511,BEN-0043,Scholarship,2026-03,2026-03-28,14937,bank,709.658.4982,PAY-002
DISB-000488,AUTH-000517,BEN-0043,Scholarship,2025-03,2025-04-02,15127,mobile_money,709.658.4982,PAY-003
DISB-000849,AUTH-000889,BEN-0078,Plus,2026-06,2026-06-24,8106,bank,001-783-333-9452x288,PAY-003
DISB-001064,AUTH-001123,BEN-0099,Scholarship,2025-09,2025-10-06,14987,mobile_money,872-592-9314x386,PAY-002
DISB-001987,AUTH-002084,BEN-0187,Tech,2025-06,2025-06-22,12151,bank,688-548-5200,PAY-003
DISB-000508,AUTH-000539,BEN-0045,Scholarship,2026-06,2026-03-30,15940,bank,249.854.5089x2038,PAY-001
DISB-000981,AUTH-001037,BEN-0091,Tech,2025-09,2025-10-10,12121,bank,001-329-584-2579,PAY-003
DISB-000593,AUTH-000626,BEN-0054,Vocational,2026-05,2026-05-19,9963,mobile_money,9132721510,PAY-002
DISB-000964,AUTH-001019,BEN-0089,Vocational,2026-06,2026-07-01,10113,mobile_money,(566)859-1846,PAY-002
DISB-001404,AUTH-001478,BEN-0130,Vocational,2025-09,01/10/2025,10178,mobile_money,+1-476-996-3938,PAY-002
DISB-001464,AUTH-001538,BEN-0136,Vocational,2026-05,2026-05-12,10045,bank,(880)851-2927,PAY-004
DISB-001046,AUTH-001105,BEN-0097,Scholarship,2026-04,2026-05-04,15119,mobile_money,723-473-3343x333,PAY-001
DISB-001674,AUTH-001751,BEN-0156,Scholarship,2025-02,2025-03-07,15098,mobile_money,372-552-0456x50448,PAY-004
DISB-001994,AUTH-002091,BEN-0188,Scholarship,2026-04,2026-05-11," KES 14,723 ",bank,001-526-783-1589,PAY-004
DISB-000957,AUTH-001012,BEN-0089,Vocational,2025-11,2025-11-27,10045,bank,(566)859-1846,PAY-001
DISB-000220,AUTH-000229,BEN-0020,Plus,2025-01,2025-02-06,7890,bank,638.957.8652x78585,PAY-004
DISB-000006,AUTH-000006,BEN-0001,Tech,2026-06,2026-06-26,10983,bank,876-379-7643x815,PAY-004
DISB-001996,AUTH-002093,BEN-0188,Scholarship,2026-06,2026-07-16,14739,mobile_money,001-526-783-1589,PAY-004
DISB-000572,AUTH-000604,BEN-0052,Vocational,2025-10,2025-10-28,10118,bank,356-455-7431x329,PAY-003
DISB-000400,AUTH-000426,BEN-0036,Plus,2025-01,2025-01-19,8143,mobile_money,(592)745-9375x26547,PAY-001
DISB-001357,AUTH-001431,BEN-0127,Vocational,2026-05,2026-06-07,9993,mobile_money,923.207.6810x40915,PAY-004
DISB-000198,AUTH-000207,BEN-0018,Tech,2025-12,2026-01-07,12126,bank,478.549.9121x65585,PAY-004
DISB-000795,AUTH-000835,BEN-0074,Scholarship,2025-10,2025-10-25,14833,mobile_money,+1-202-577-1670x145,PAY-001
DISB-000075,AUTH-000075,BEN-0007,Vocational,2025-02,,10105,mobile_money,+1-937-994-7383x47359,PAY-002
DISB-000600,AUTH-000633,BEN-0055,Tech,2025-01,2025-02-08,11989,bank,576-287-0146x2638,PAY-001
DISB-000720,AUTH-000759,BEN-0068,Tech,2025-03,2025-04-16,10606,mobile_money,346.955.4947,PAY-004
DISB-001748,AUTH-001827,BEN-0163,Scholarship,2025-03,2025-04-01,14735,bank,(447)796-9545x0090,PAY-001
DISB-001885,AUTH-001976,BEN-0177,Scholarship,2025-08,2025-08-22,14905,mobile_money,(701)277-7490,PAY-001
DISB-000835,AUTH-000875,BEN-0077,Scholarship,2026-01,2026-01-20,15075,bank,498.427.0808x697,PAY-002
DISB-001665,AUTH-001742,BEN-0155,Vocational,2025-10,2025-11-10,10011,mobile_money,001-647-687-3002,PAY-001
DISB-001685,AUTH-001762,BEN-0157,Plus,2025-11,2025-11-10,8071,bank,(383)838-9888,PAY-004
DISB-001961,AUTH-002056,BEN-0185,Tech,2025-11,2026-03-04,11165,bank,249.854.5089x2038,PAY-004
DISB-001501,AUTH-001575,BEN-0140,Plus,2025-06,2025-06-17,8133,bank,(542)256-9087x7661,PAY-003
DISB-000777,AUTH-000817,BEN-0072,Vocational,2026-05,2026-05-20,7056,bank,235.364.2087x37530,PAY-004
DISB-000315,AUTH-000337,BEN-0029,Vocational,2025-05,2025-05-31,10077,mobile_money,603-831-7393x6385,PAY-002
DISB-001509,AUTH-001583,BEN-0141,Plus,2025-12,2025-12-27,8051,bank,257-517-3203,PAY-002
DISB-002030,AUTH-002127,BEN-0191,Vocational,2026-02,2026-02-26,10192,bank,001-409-283-7801,PAY-002
DISB-000507,AUTH-000537,BEN-0045,Scholarship,2026-05,2026-03-20,15172,bank,249.854.5089x2038,PAY-001
DISB-001863,AUTH-001952,BEN-0175,Vocational,2025-08,2025-09-04,10005,mobile_money,(774)856-4494,PAY-001
DISB-001704,AUTH-001782,BEN-0158,Scholarship,2026-05,2026-03-02,15081,bank,249.854.5089x2038,PAY-003
DISB-000530,AUTH-000561,BEN-0048,Tech,2026-04,2026-04-17,12190,bank,(761)888-9241x41832,PAY-004
DISB-001848,AUTH-001937,BEN-0174,Plus,2025-09,2025-09-26,7923,bank,+1-736-269-4118x00537,PAY-003
DISB-000843,AUTH-000883,BEN-0077,Scholarship,2025-09,2025-09-24,14957,bank,498.427.0808x697,PAY-004
DISB-000137,AUTH-000141,BEN-0012,Plus,2025-08,,8040,bank,001-220-429-7021x3556,PAY-002
DISB-001169,AUTH-001232,BEN-0108,Vocational,2025-08,2025-09-02,9803,bank,(385)457-4982,PAY-002
DISB-000186,AUTH-000194,BEN-0017,Scholarship,2026-04,2026-05-04,14761,mobile_money,774.270.1687x339,PAY-002
DISB-000828,AUTH-000868,BEN-0076,Vocational,2025-04,2025-05-20,10150,mobile_money,758.799.7571x130,PAY-001
DISB-001181,AUTH-001247,BEN-0109,Tech,2025-05,2025-05-24,12158,bank,(394)256-5118,PAY-003
DISB-000423,AUTH-000449,BEN-0038,Plus,2025-07,2025-08-07,7941,bank,501-943-8889,PAY-004
DISB-000319,AUTH-000341,BEN-0030,Scholarship,2025-09,2025-10-04,14837,mobile_money,(504)789-9642,PAY-004
DISB-001081,AUTH-001141,BEN-0100,Plus,2025-08,15/09/2025,6330,mobile_money,620-734-7175,PAY-002
DISB-000565,AUTH-000596,BEN-0052,Vocational,2025-05,2025-05-29,10131,mobile_money,356-455-7431x329,PAY-002
DISB-000970,AUTH-001026,BEN-0090,Vocational,2025-09,2025-09-30,10103,bank,477.439.2603x0299,PAY-004
DISB-000217,AUTH-000226,BEN-0020,Plus,2025-09,2025-09-22,8067,bank,638.957.8652x78585,PAY-001
DISB-000293,AUTH-000314,BEN-0027,Plus,2026-04,2026-04-27,8136,bank,6675383028,PAY-004
DISB-001369,AUTH-001443,BEN-0127,Vocational,2026-06,2026-06-15,10036,bank,923.207.6810x40915,PAY-001
DISB-000664,AUTH-000699,BEN-0061,Scholarship,2026-06,2026-06-23,15127,mobile_money,001-502-211-5869,PAY-002
DISB-001982,AUTH-002079,BEN-0187,Tech,2025-12,2026-01-04," KES 11,808 ",bank,688-548-5200,PAY-003
DISB-000728,AUTH-000767,BEN-0069,Tech,2026-04,2026-04-18,11866,bank,352.450.0743x2927,PAY-004
DISB-000763,AUTH-000803,BEN-0071,Plus,2026-05,2026-06-16,7848,mobile_money,+1-609-901-0016x761,PAY-004
DISB-001590,AUTH-001666,BEN-0149,Vocational,2025-06,2025-06-12,10002,mobile_money,001-408-350-1657x9055,PAY-004
DISB-000358,AUTH-000381,BEN-0032,Vocational,2026-03,2026-03-23,9892,bank,001-234-410-1666x870,PAY-002
DISB-000159,AUTH-000167,BEN-0015,Vocational,2026-06,2026-07-14,10177,bank,414-438-4249x8182,PAY-002
DISB-001686,AUTH-001763,BEN-0157,Plus,2025-06,2025-06-26,8132,mobile_money,(383)838-9888,PAY-001
DISB-001004,AUTH-001063,BEN-0094,Plus,2026-05,2026-05-23,8082,bank,+1-702-360-1279x61143,PAY-001
DISB-000032,AUTH-000032,BEN-0003,Tech,2025-04,2025-05-09,11893,mobile_money,581-388-3552,PAY-001
DISB-001607,AUTH-001683,BEN-0150,Vocational,2026-01,2026-01-17,10132,mobile_money,988.317.8847x9513,PAY-004
DISB-000915,AUTH-000967,BEN-0084,Scholarship,2025-08,2025-08-10,12881,bank,891-647-6607x2832,PAY-002
DISB-001884,AUTH-001975,BEN-0177,Scholarship,2025-05,2025-05-17,14975,mobile_money,(701)277-7490,PAY-004
DISB-000923,AUTH-000977,BEN-0085,Scholarship,2025-11,2025-11-29,14980,mobile_money,(939)343-1290,PAY-003
DISB-000773,AUTH-000813,BEN-0071,Plus,2025-11,2025-11-29,7858,mobile_money,+1-609-901-0016x761,PAY-001
DISB-000550,AUTH-000581,BEN-0050,Scholarship,2025-10,2025-10-24,14724,mobile_money,265.441.9518,PAY-004
DISB-000203,AUTH-000212,BEN-0018,Tech,2025-04,29/04/2025,12102,mobile_money,478.549.9121x65585,PAY-001
DISB-001726,AUTH-001805,BEN-0161,Scholarship,2026-02,2026-02-23," KES 15,287 ",mobile_money,(813)967-4994x6579,PAY-004
DISB-001040,AUTH-001099,BEN-0097,Scholarship,2025-05,2025-06-10,15093,mobile_money,723-473-3343x333,PAY-004
DISB-000577,AUTH-000610,BEN-0053,Plus,2026-04,2026-04-26,8982,mobile_money,4673883171,PAY-002
DISB-000391,AUTH-000417,BEN-0036,Plus,2025-10,2025-10-19,7903,bank,(592)745-9375x26547,PAY-003
DISB-001836,AUTH-001925,BEN-0173,Tech,2025-11,2025-11-26,12093,bank,(577)613-3344x76263,PAY-001
DISB-001537,AUTH-001611,BEN-0143,Scholarship,2026-04,2026-04-23,14839,mobile_money,(225)982-7390x21962,PAY-001
DISB-001235,AUTH-001304,BEN-0115,Plus,2026-03,2026-04-17,8063,mobile_money,001-911-203-9240x5147,PAY-004
DISB-001341,AUTH-001412,BEN-0124,Scholarship,2025-05,2025-05-27,14950,mobile_money,001-995-429-9787,PAY-004
DISB-000155,AUTH-000163,BEN-0014,Scholarship,2025-06,2026-04-03,15223,mobile_money,249.854.5089x2038,PAY-004
DISB-000275,AUTH-000295,BEN-0025,Plus,2025-10,2025-10-14,8036,bank,971.239.7187x07286,PAY-001
DISB-001303,AUTH-001374,BEN-0121,Plus,2026-01,2026-04-05,6705,mobile_money,249.854.5089x2038,PAY-002
DISB-001662,AUTH-001739,BEN-0155,Vocational,2025-05,2025-06-15,10048,mobile_money,001-647-687-3002,PAY-004
DISB-001271,AUTH-001340,BEN-0117,Vocational,2025-05,2025-05-27,10023,mobile_money,584.404.6084,PAY-002
DISB-001152,AUTH-001214,BEN-0106,Scholarship,2026-01,2026-01-18,14793,mobile_money,(901)836-7303x7183,PAY-003
DISB-000924,AUTH-000978,BEN-0085,Scholarship,2025-04,2025-04-26,14708,bank,(939)343-1290,PAY-001
DISB-001411,AUTH-001485,BEN-0131,Tech,2026-04,2026-05-08,12064,bank,296-457-0132,PAY-003
DISB-001655,AUTH-001732,BEN-0155,Vocational,2026-03,2026-03-23,9946,bank,001-647-687-3002,PAY-003
DISB-001504,AUTH-001578,BEN-0140,Plus,2025-09,2025-10-04,8119,mobile_money,(542)256-9087x7661,PAY-004
DISB-002140,AUTH-002237,BEN-0199,Tech,2025-08,2025-09-16,12141,mobile_money,+1-908-804-6619x63990,PAY-004
DISB-000606,AUTH-000639,BEN-0056,Plus,2026-03,2026-04-13,7988,bank,7397652239,PAY-002
DISB-000462,AUTH-000491,BEN-0042,Vocational,2025-02,2025-03-17,9855,bank,591-848-5807,PAY-003
DISB-000930,AUTH-000984,BEN-0086,Plus,2025-07,2025-08-15,7917,mobile_money,(756)920-5336x452,PAY-003
DISB-001070,AUTH-001129,BEN-0099,Scholarship,2026-06,2026-07-02,14762,bank,872-592-9314x386,PAY-003
DISB-001437,AUTH-001511,BEN-0133,Scholarship,2025-04,07/05/2025,14951,bank,(867)996-9278,PAY-004
DISB-001811,AUTH-001900,BEN-0170,Plus,2026-02,2026-02-19,7062,mobile_money,760.864.4134x327,PAY-002
DISB-001645,AUTH-001722,BEN-0153,Vocational,2025-01,2025-01-25,10160,bank,317-702-8140x69375,PAY-001
DISB-000393,AUTH-000419,BEN-0036,Plus,2026-02,2026-02-28,7993,mobile_money,(592)745-9375x26547,PAY-004
DISB-000792,AUTH-000832,BEN-0074,Scholarship,2026-03,2026-03-26,15057,mobile_money,+1-202-577-1670x145,PAY-002
DISB-000025,AUTH-000025,BEN-0003,Tech,2026-06,2026-06-21,12082,mobile_money,581-388-3552,PAY-004
DISB-001322,AUTH-001393,BEN-0123,Tech,2026-04,2026-04-26,11903,mobile_money,(622)749-9982x79501,PAY-003
DISB-000077,AUTH-000077,BEN-0007,Vocational,2026-02,2026-03-09,10155,mobile_money,+1-937-994-7383x47359,PAY-003
DISB-001559,AUTH-001635,BEN-0145,Vocational,2026-04,2026-04-20,10094,bank,(707)881-1379,PAY-004
DISB-001234,AUTH-001303,BEN-0115,Plus,2025-08,2025-08-22,8105,mobile_money,001-911-203-9240x5147,PAY-001
DISB-000947,AUTH-001002,BEN-0087,Plus,2025-08,2026-04-01,7954,mobile_money,249.854.5089x2038,PAY-002
DISB-001029,AUTH-001088,BEN-0096,Plus,2025-06,2025-06-27,7927,bank,248.994.7697x35779,PAY-002
DISB-000976,AUTH-001032,BEN-0091,Tech,2025-10,2025-11-06,12013,bank,001-329-584-2579,PAY-002
DISB-000647,AUTH-000681,BEN-0060,Plus,2025-08,2025-09-02,8019,mobile_money,001-687-920-5061,PAY-004
DISB-001383,AUTH-001457,BEN-0128,Tech,2025-07,2025-07-15,11764,bank,585.485.4249,PAY-004
DISB-000017,AUTH-000017,BEN-0002,Scholarship,2025-07,2025-07-18,15125,bank,988.351.6060,PAY-003
DISB-001754,AUTH-001833,BEN-0164,Scholarship,2025-12,,15115,mobile_money,941-852-0850,PAY-003
DISB-001718,AUTH-001796,BEN-0160,Plus,2026-01,2026-03-02,8126,bank,249.854.5089x2038,PAY-001
DISB-002031,AUTH-002128,BEN-0191,Vocational,2025-08,,10166,mobile_money,001-409-283-7801,PAY-001
DISB-001468,AUTH-001542,BEN-0136,Vocational,2025-07,2025-08-08,10042,mobile_money,(880)851-2927,PAY-002
DISB-001225,AUTH-001293,BEN-0114,Scholarship,2025-12,2025-12-27,14850,mobile_money,516-586-2278x376,PAY-004
DISB-000771,AUTH-000811,BEN-0071,Plus,2026-06,2026-07-09,7980,bank,+1-609-901-0016x761,PAY-002
DISB-001631,AUTH-001708,BEN-0152,Vocational,2025-02,21/02/2025,10188,mobile_money,722-422-3105x9274,PAY-004
DISB-002000,AUTH-002097,BEN-0188,Scholarship,2026-02,2026-03-08,14929,bank,001-526-783-1589,PAY-001
DISB-001294,AUTH-001365,BEN-0120,Plus,2025-01,2025-01-18,7931,mobile_money,(256)599-9880x8177,PAY-001
DISB-000108,AUTH-000108,BEN-0009,Plus,2026-06,2026-06-22,7955,bank,203-569-7117,PAY-001
DISB-000537,AUTH-000568,BEN-0049,Scholarship,2025-08,2025-08-27,18032,mobile_money,001-710-256-4814x9177,PAY-001
DISB-000342,AUTH-000364,BEN-0031,Vocational,2025-06,2025-07-19,9829,mobile_money,912.903.8750,PAY-002
DISB-000499,AUTH-000529,BEN-0044,Scholarship,2025-11,2025-11-28,15110,bank,+1-716-384-5775x9017,PAY-003
DISB-002022,AUTH-002119,BEN-0190,Plus,2025-04,2025-04-26,8067,bank,001-449-975-6792,PAY-003
DISB-000579,AUTH-000612,BEN-0053,Plus,2025-03,2025-04-09,8057,mobile_money,4673883171,PAY-004
DISB-000442,AUTH-000469,BEN-0040,Scholarship,2025-06,2026-03-25,15133,mobile_money,249.854.5089x2038,PAY-001
DISB-002090,AUTH-002187,BEN-0195,Scholarship,2025-02,2025-02-22,14947,bank,+1-270-902-6876x811,PAY-002
DISB-000392,AUTH-000418,BEN-0036,Plus,2025-03,2025-04-04,7999,bank,(592)745-9375x26547,PAY-002
DISB-000067,AUTH-000067,BEN-0006,Vocational,2025-03,2025-03-24,8596,bank,(752)981-6850x5423,PAY-003
DISB-001484,AUTH-001558,BEN-0137,Vocational,2025-11,2025-12-06,9800,mobile_money,728-860-4765x801,PAY-003
DISB-001205,AUTH-001271,BEN-0112,Scholarship,2026-06,2026-06-16,14901,mobile_money,2489889921,PAY-003
DISB-001981,AUTH-002078,BEN-0187,Tech,2026-05,2026-05-12,12147,mobile_money,688-548-5200,PAY-004
DISB-002002,AUTH-002099,BEN-0188,Scholarship,2025-08,2025-08-25,14761,bank,001-526-783-1589,PAY-004
DISB-001273,AUTH-001342,BEN-0117,Vocational,2025-06,2025-07-03,10053,mobile_money,584.404.6084,PAY-001
DISB-000219,AUTH-000228,BEN-0020,Plus,2025-07,,7986,mobile_money,638.957.8652x78585,PAY-002
DISB-002065,AUTH-002162,BEN-0193,Tech,2026-03,2026-03-19,11844,mobile_money,4636048913,PAY-004
DISB-000470,AUTH-000499,BEN-0042,Vocational,2026-01,2026-01-27,10114,mobile_money,591-848-5807,PAY-001
DISB-001139,AUTH-001201,BEN-0105,Scholarship,2025-05,2025-06-07,14762,bank,217-497-4973x5020,PAY-003
DISB-001297,AUTH-001368,BEN-0120,Plus,2026-01,2026-01-22,8017,bank,(256)599-9880x8177,PAY-002
DISB-001690,AUTH-001767,BEN-0157,Plus,2026-04,2026-04-18,7941,mobile_money,(383)838-9888,PAY-004
DISB-002096,AUTH-002193,BEN-0195,Scholarship,2026-06,2026-06-21," KES 15,041 ",bank,+1-270-902-6876x811,PAY-003
DISB-000008,AUTH-000008,BEN-0002,Scholarship,2025-01,2025-01-27,15024,mobile_money,988.351.6060,PAY-004
DISB-000231,AUTH-000242,BEN-0021,Vocational,2026-02,2026-03-09,9901,bank,+1-547-533-8484x2199,PAY-003
DISB-002075,AUTH-002172,BEN-0194,Plus,2025-12,2026-01-17,7893,bank,349.646.5398x4028,PAY-002
DISB-000609,AUTH-000642,BEN-0056,Plus,2025-04,2025-04-26,8094,bank,7397652239,PAY-004
DISB-002149,AUTH-002247,BEN-0200,Vocational,2025-10,2025-10-17,9829,mobile_money,623.420.0249x685,PAY-003
DISB-001302,AUTH-001373,BEN-0121,Plus,2025-10,2026-04-07,7997,bank,249.854.5089x2038,PAY-001
DISB-001469,AUTH-001543,BEN-0136,Vocational,2025-03,2025-04-10,9821,mobile_money,(880)851-2927,PAY-004
DISB-001746,AUTH-001825,BEN-0163,Scholarship,2025-10,2025-10-25,15054,bank,(447)796-9545x0090,PAY-004
DISB-001036,AUTH-001095,BEN-0096,Plus,2025-11,2025-11-26,8073,mobile_money,248.994.7697x35779,PAY-004
DISB-001183,AUTH-001249,BEN-0109,Tech,2026-01,2026-02-19,10658,mobile_money,(394)256-5118,PAY-002
DISB-000602,AUTH-000635,BEN-0055,Tech,2026-04,2026-04-07,11934,mobile_money,576-287-0146x2638,PAY-003
DISB-000897,AUTH-000946,BEN-0083,Plus,2025-01,2025-01-28,8157,bank,(607)350-1102,PAY-003
DISB-000247,AUTH-000263,BEN-0023,Plus,2025-02,2025-03-05,8155,bank,449-932-9668x51612,PAY-001
DISB-001523,AUTH-001597,BEN-0142,Tech,2025-01,22/01/2025,11995,bank,+1-407-390-3202x0417,PAY-002
DISB-002085,AUTH-002182,BEN-0194,Plus,2025-08,2025-09-10,7872,bank,349.646.5398x4028,PAY-001
DISB-000710,AUTH-000749,BEN-0067,Scholarship,2026-01,2026-02-15,14721,mobile_money,6994353875,PAY-004
DISB-001372,AUTH-001446,BEN-0128,Tech,2025-04,2025-04-19,12039,mobile_money,585.485.4249,PAY-001
DISB-001239,AUTH-001308,BEN-0115,Plus,2025-04,2025-04-22,8069,mobile_money,001-911-203-9240x5147,PAY-003
DISB-000122,AUTH-000124,BEN-0011,Plus,2025-04,2025-04-22,7846,mobile_money,615-366-7652x775,PAY-002
DISB-001834,AUTH-001923,BEN-0173,Tech,2025-10,02/11/2025,12094,mobile_money,(577)613-3344x76263,PAY-003
DISB-000511,AUTH-000542,BEN-0046,Tech,2026-04,2026-04-29," KES 11,932 ",bank,001-922-518-9092x75326,PAY-002
DISB-002131,AUTH-002228,BEN-0198,Vocational,2025-06,2025-07-04,9881,bank,+1-710-276-0954x3173,PAY-004
DISB-000615,AUTH-000648,BEN-0057,Tech,2025-12,2026-01-15,12061,bank,325-700-2921x85156,PAY-004
DISB-000458,AUTH-000487,BEN-0041,Plus,2025-03,2025-03-22,8136,bank,(282)774-2257,PAY-003
DISB-001950,AUTH-002045,BEN-0184,Tech,2026-05,2026-06-06,12015,bank,001-308-242-8910x77119,PAY-001
DISB-000431,AUTH-000457,BEN-0039,Vocational,2025-06,2025-07-04,9899,mobile_money,801-905-1238x2825,PAY-003
DISB-001720,AUTH-001798,BEN-0160,Plus,2025-12,2026-04-04," KES 7,855 ",mobile_money,249.854.5089x2038,PAY-004
DISB-001605,AUTH-001681,BEN-0150,Vocational,2025-01,2025-01-20,10137,bank,988.317.8847x9513,PAY-002
DISB-000538,AUTH-000569,BEN-0049,Scholarship,2025-06,2025-07-09,18174,bank,001-710-256-4814x9177,PAY-002
DISB-002110,AUTH-002207,BEN-0197,Plus,2025-06,2025-07-04,8057,bank,+1-894-887-0605,PAY-001
DISB-000110,AUTH-000110,BEN-0009,Plus,2025-04,2025-05-03,8025,bank,203-569-7117,PAY-004
DISB-001732,AUTH-001811,BEN-0162,Scholarship,2025-11,2025-11-22,15290,mobile_money,+1-287-273-4778x48588,PAY-001
DISB-000178,AUTH-000186,BEN-0016,Vocational,2025-01,2025-02-03,9928,bank,+1-464-771-0276x77359,PAY-004
DISB-001490,AUTH-001564,BEN-0138,Scholarship,2026-04,2026-05-01,14899,bank,553.344.3009x109,PAY-004
DISB-001368,AUTH-001442,BEN-0127,Vocational,2026-01,2026-01-31,9974,mobile_money,923.207.6810x40915,PAY-003
DISB-000601,AUTH-000634,BEN-0055,Tech,2025-03,2025-03-24,11874,mobile_money,576-287-0146x2638,PAY-003
DISB-001523,AUTH-001597,BEN-0142,Tech,2025-01,2025-01-22,11995,bank,+1-407-390-3202x0417,PAY-002
DISB-001581,AUTH-001657,BEN-0148,Plus,2025-07,2025-08-01,7986,mobile_money,907-942-7990,PAY-002
DISB-000206,AUTH-000215,BEN-0019,Plus,2026-03,2026-04-05,7965,bank,(551)269-4097x499,PAY-002
DISB-000128,AUTH-000130,BEN-0011,Plus,2025-11,2025-11-29," KES 7,956 ",mobile_money,615-366-7652x775,PAY-002
DISB-002006,AUTH-002103,BEN-0189,Tech,2025-09,2025-10-02,12196,mobile_money,372.888.1377x0285,PAY-003
DISB-000422,AUTH-000448,BEN-0038,Plus,2026-03,2026-03-23,8120,mobile_money,501-943-8889,PAY-001
DISB-000268,AUTH-000288,BEN-0025,Plus,2025-09,2025-09-22,8110,mobile_money,971.239.7187x07286,PAY-004
DISB-001207,AUTH-001273,BEN-0112,Scholarship,2025-08,2025-08-25,15231,bank,2489889921,PAY-001
DISB-001760,AUTH-001839,BEN-0165,Tech,2025-01,2025-01-13,11776,bank,583-344-0496,PAY-003
DISB-001325,AUTH-001396,BEN-0123,Tech,2025-04,2025-05-04,12017,bank,(622)749-9982x79501,PAY-002
DISB-001497,AUTH-001571,BEN-0139,Vocational,2025-09,2025-09-22,9891,bank,001-654-421-4066x504,PAY-004
DISB-001903,AUTH-001994,BEN-0180,Scholarship,2026-04,2026-05-06,14841,mobile_money,294.252.3219x416,PAY-002
DISB-002130,AUTH-002227,BEN-0198,Vocational,2025-10,2025-10-19,9890,mobile_money,+1-710-276-0954x3173,PAY-004
DISB-000870,AUTH-000910,BEN-0079,Plus,2026-02,2026-03-01,7582,mobile_money,880.557.1983,PAY-003
DISB-001279,AUTH-001349,BEN-0118,Scholarship,2025-06,2025-06-24,11291,bank,001-483-724-8262,PAY-002
DISB-000332,AUTH-000354,BEN-0030,Scholarship,2025-07,2025-08-02,14875,mobile_money,(504)789-9642,PAY-002
DISB-000010,AUTH-000010,BEN-0002,Scholarship,2025-08,2025-09-14,15214,bank,988.351.6060,PAY-002
DISB-002128,AUTH-002225,BEN-0198,Vocational,2025-11,2025-12-14,9905,mobile_money,+1-710-276-0954x3173,PAY-002
DISB-000626,AUTH-000659,BEN-0058,Plus,2025-03,2025-03-20,8137,bank,372-751-3552,PAY-001
DISB-001193,AUTH-001259,BEN-0111,Scholarship,2025-02,2025-02-26,14768,bank,555.885.5665x939,PAY-002
DISB-000719,AUTH-000758,BEN-0068,Tech,2025-04,2025-05-02,11280,mobile_money,346.955.4947,PAY-001
DISB-000665,AUTH-000700,BEN-0062,Tech,2025-01,2026-04-06,11929,mobile_money,249.854.5089x2038,PAY-002
DISB-001820,AUTH-001909,BEN-0171,Plus,2026-01,2026-02-09,7969,bank,(406)534-5911,PAY-003
DISB-001750,AUTH-001829,BEN-0164,Scholarship,2026-03,2026-03-21,15221,mobile_money,941-852-0850,PAY-003
DISB-000201,AUTH-000210,BEN-0018,Tech,2025-01,2025-02-17,11773,bank,478.549.9121x65585,PAY-001
DISB-000350,AUTH-000373,BEN-0032,Vocational,2025-12,2026-01-15,10099,bank,001-234-410-1666x870,PAY-004
DISB-000548,AUTH-000579,BEN-0049,Scholarship,2025-10,2025-10-29," KES 14,723 ",bank,001-710-256-4814x9177,PAY-002
DISB-001328,AUTH-001399,BEN-0123,Tech,2026-06,2026-06-23,11780,mobile_money,(622)749-9982x79501,PAY-001
DISB-002005,AUTH-002102,BEN-0189,Tech,2026-03,2026-04-08,11080,bank,372.888.1377x0285,PAY-003
DISB-000969,AUTH-001025,BEN-0090,Vocational,2026-05,2026-06-06,10089,mobile_money,477.439.2603x0299,PAY-002
DISB-000784,AUTH-000824,BEN-0073,Scholarship,2025-11,2025-11-25,15175,bank,3027255794,PAY-003
DISB-002107,AUTH-002204,BEN-0196,Vocational,2025-01,2025-01-24,10109,bank,+1-543-837-5047x930,PAY-001
DISB-000915,AUTH-000967,BEN-0084,Scholarship,2025-08,2025-08-10,12881,bank,891-647-6607x2832,PAY-002
DISB-000344,AUTH-000366,BEN-0031,Vocational,2026-02,2026-02-25,10013,bank,912.903.8750,PAY-001
DISB-000526,AUTH-000557,BEN-0047,Scholarship,2025-05,2025-05-23," KES 10,931 ",bank,+1-383-264-0376x137,PAY-001
DISB-001307,AUTH-001378,BEN-0122,Vocational,2026-05,2026-06-16,10062,mobile_money,209.940.7778,PAY-001
DISB-000584,AUTH-000617,BEN-0054,Vocational,2025-10,2025-10-31,10007,bank,9132721510,PAY-004
DISB-001561,AUTH-001637,BEN-0146,Scholarship,2025-03,2025-03-24,15204,bank,(652)473-5435x2090,PAY-003
DISB-000608,AUTH-000641,BEN-0056,Plus,2025-09,2025-09-20,7984,mobile_money,7397652239,PAY-001
